mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02727513313293457,0.009074872939681053,0.018118906021118163,0.007778742102459999,4,1,"{'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__min_samples_leaf': 1}",0.9126213592233009,0.9400000000000001,0.9411764705882353,0.9126213592233009,0.9130434782608696,0.9238925334591415,0.013637930173247322,21,0.9500000000000001,0.9408740359897171,0.9528535980148883,0.9576059850374065,0.9405684754521964,0.9483804188988417,0.006709928311338075
0.0320439338684082,0.013237106335865766,0.015046977996826172,0.004493520058365967,4,2,"{'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__min_samples_leaf': 2}",0.9126213592233009,0.9504950495049505,0.92,0.9126213592233009,0.9148936170212766,0.9221262769945658,0.0144381896480813,22,0.9500000000000001,0.9408740359897171,0.9528535980148883,0.9576059850374065,0.9378238341968912,0.9478314906477806,0.007403027742056444
0.03615670204162598,0.014501054061189378,0.017208147048950195,0.007478726724058272,4,3,"{'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__min_samples_leaf': 3}",0.9126213592233009,0.9400000000000001,0.92,0.9126213592233009,0.9148936170212766,0.9200272670935756,0.010343694785487164,24,0.9447236180904524,0.9354005167958657,0.9528535980148883,0.9576059850374065,0.9378238341968912,0.9456815104271008,0.008508717865949355
0.02409024238586426,0.0064709921015345135,0.0156219482421875,0.007458660194945453,4,4,"{'decisiontreeclassifier__max_depth': 4, 'decisiontreeclassifier__min_samples_leaf': 4}",0.9126213592233009,0.9504950495049505,0.92,0.9126213592233009,0.9130434782608696,0.9217562492424843,0.014641091908944982,23,0.9447236180904524,0.9354005167958657,0.9528535980148883,0.9576059850374065,0.9295039164490863,0.9440175268775398,0.010470135276339769
0.024582099914550782,0.006865095449981109,0.01632099151611328,0.010525065351564666,5,1,"{'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__min_samples_leaf': 1}",0.9803921568627451,0.9902912621359222,0.9278350515463919,0.9215686274509803,0.9484536082474226,0.9537081412486923,0.027496678556141,9,0.9775561097256857,0.9825436408977556,0.9747474747474748,0.9850746268656716,0.9826302729528535,0.9805104250378882,0.003778868488154364
0.03613443374633789,0.010323242786475987,0.015066146850585938,0.003481979098547032,5,2,"{'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__min_samples_leaf': 2}",0.9803921568627451,0.9902912621359222,0.9278350515463919,0.9423076923076923,0.9263157894736842,0.9534283904652872,0.026831690454393778,10,0.975,0.9825436408977556,0.9721518987341772,0.9800995024875622,0.9800995024875622,0.9779789089214115,0.003812048222298746
0.02223544120788574,0.00723295571700439,0.010935401916503907,0.0005941222526770386,5,3,"{'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__min_samples_leaf': 3}",0.9702970297029702,0.9902912621359222,0.9400000000000001,0.9423076923076923,0.9387755102040817,0.9563342988701333,0.020590771123004614,6,0.9698492462311559,0.9774436090225564,0.9704433497536946,0.9777777777777779,0.9800995024875622,0.9751226970545493,0.004169178649972436
0.03409223556518555,0.01148265448796711,0.022646093368530275,0.006881931966840496,5,4,"{'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__min_samples_leaf': 4}",0.9803921568627451,0.9803921568627451,0.9292929292929293,0.923076923076923,0.9166666666666666,0.9459641665524018,0.028392508162683693,18,0.9698492462311559,0.9748743718592966,0.9547738693467336,0.9679012345679012,0.9675810473815462,0.9669959538773266,0.006644576208689567
0.024106740951538086,0.0069582865321574,0.016866350173950197,0.007969434684386541,6,1,"{'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__min_samples_leaf': 1}",0.9494949494949494,0.9803921568627451,0.9306930693069307,0.9423076923076923,0.9387755102040817,0.9483326756352797,0.017134507659662686,16,0.9900497512437811,0.9875311720698255,0.9875311720698255,0.9925925925925926,0.9950738916256158,0.9905557159203282,0.0029364778065909453
0.03735518455505371,0.014262601415668664,0.018674850463867188,0.006061818685446379,6,2,"{'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__min_samples_leaf': 2}",0.9702970297029702,0.9803921568627451,0.9400000000000001,0.9423076923076923,0.9484536082474226,0.956290097424166,0.016120725235491285,7,0.98,0.9824561403508771,0.985,0.9800995024875622,0.98,0.9815111285676877,0.0019811601867504866
0.02951188087463379,0.010783818880283453,0.020313024520874023,0.006089655858753659,6,3,"{'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__min_samples_leaf': 3}",0.9803921568627451,0.9803921568627451,0.9504950495049505,0.9320388349514563,0.9484536082474226,0.9583543612858639,0.019097798231374797,4,0.9698492462311559,0.9774436090225564,0.9774436090225564,0.9777777777777779,0.9828009828009828,0.9770630449710058,0.004141577568499313
0.01991381645202637,0.0015142811753125407,0.015635108947753905,0.006458324939489008,6,4,"{'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__min_samples_leaf': 4}",0.9803921568627451,0.9902912621359222,0.9183673469387754,0.923076923076923,0.9052631578947369,0.9434781693818204,0.03481740795195171,20,0.9698492462311559,0.9748743718592966,0.9567430025445293,0.9679012345679012,0.9675810473815462,0.9673897805168858,0.0059282396816430095
0.02332749366760254,0.005687795191278443,0.014116334915161132,0.0037900805173181266,7,1,"{'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__min_samples_leaf': 1}",0.9702970297029702,0.9803921568627451,0.9615384615384616,0.9215686274509803,0.9494949494949495,0.9566582450100214,0.0202767137188152,5,0.995049504950495,0.9900497512437811,0.9950738916256159,1.0,0.9975429975429976,0.995543229072578,0.0033016426468692336
0.028086757659912108,0.009191827948494616,0.019004964828491212,0.00802888662402821,7,2,"{'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__min_samples_leaf': 2}",0.96,0.9803921568627451,0.9400000000000001,0.9215686274509803,0.9591836734693877,0.9522288915566225,0.019957586098159598,12,0.9850746268656716,0.9824561403508771,0.9925925925925926,0.9851485148514852,0.98,0.9850543749321254,0.004222120956474386
0.027959012985229494,0.010461435761936942,0.01773800849914551,0.005446915993867149,7,3,"{'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__min_samples_leaf': 3}",0.9803921568627451,0.9902912621359222,0.9702970297029702,0.9320388349514563,0.9292929292929293,0.9604624425892047,0.025151982508522838,3,0.9698492462311559,0.9774436090225564,0.9800995024875622,0.9777777777777779,0.9827160493827161,0.9775772369803537,0.004302304737178682
0.02114896774291992,0.0019490822368895169,0.013614511489868164,0.0029774316927286366,7,4,"{'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__min_samples_leaf': 4}",0.9803921568627451,0.9902912621359222,0.9072164948453608,0.923076923076923,0.9278350515463918,0.9457623776934685,0.03317784535947235,19,0.9698492462311559,0.9748743718592966,0.9616368286445013,0.9679012345679012,0.9675810473815462,0.9683685457368801,0.0042584691119931005
0.029218387603759766,0.009718037089136702,0.015286731719970702,0.004966620610642996,8,1,"{'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__min_samples_leaf': 1}",0.96,0.9803921568627451,0.9514563106796117,0.9215686274509803,0.9306930693069307,0.9488220328600535,0.02097601737441792,15,0.9975308641975309,0.9925558312655086,1.0,1.0,0.9975429975429976,0.9975259386012073,0.0027182436170200865
